0.868489, 0.224365, -0.410600, -0.733127, 0.913076, 0.578579, 0.797754, 0.311842
0.872167, 0.179636, -0.438514, -0.748319, 0.919512, 0.584054, 0.806185, 0.383343
0.875465, 0.135968, -0.464120, -0.761013, 0.924638, 0.589401, 0.813663, 0.443133
0.877936, 0.095004, -0.486792, -0.770616, 0.928791, 0.592421, 0.819032, 0.491360
0.880520, 0.057781, -0.508850, -0.779672, 0.932411, 0.596336, 0.824525, 0.531442
0.882475, 0.023696, -0.526800, -0.786355, 0.935065, 0.598175, 0.827877, 0.562095
0.883525, -0.006120, -0.541102, -0.791853, 0.937023, 0.600424, 0.830113, 0.586993
0.884655, -0.032408, -0.554986, -0.796856, 0.938786, 0.602643, 0.832121, 0.608820
0.885201, -0.050849, -0.564845, -0.799731, 0.939803, 0.603784, 0.833234, 0.623500
0.885582, -0.067573, -0.574577, -0.802034, 0.940771, 0.605017, 0.834033, 0.636514
0.886112, -0.080183, -0.583027, -0.804191, 0.941624, 0.606515, 0.834841, 0.647468
0.886441, -0.091128, -0.589508, -0.805583, 0.942264, 0.607655, 0.835339, 0.657086


0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.957765, 0.007303, -0.126725, 0.039545, -0.016195, 0.686067, 0.345075, -0.023648
0.975293, -0.008483, -0.340181, 0.054292, -0.009933, 0.728074, 0.840695, 0.008184
0.933182, 0.021490, -0.365898, 0.025902, 0.016154, 0.429866, 0.896484, -0.028047
0.801956, 0.024852, -0.470681, 0.031460, 0.009237, 0.253051, 0.953614, -0.079354
0.590625, 0.009858, -0.821236, 0.119060, -0.061751, 0.155502, 0.992813, -0.230765
0.033537, 0.000550, -0.925852, 0.216182, -0.153288, -0.017851, 0.997519, -0.363456
0.200549, -0.002800, -0.926297, 0.228436, -0.093735, 0.188038, 0.997508, -0.364732
0.822755, 0.009685, -0.901040, 0.157016, 0.351750, 0.747452, 0.996401, -0.319397
0.905502, 0.017119, -0.770386, 0.059880, 0.567550, 0.827559, 0.988348, -0.190295
0.939401, 0.013110, -0.614739, 0.024174, 0.619273, 0.831764, 0.966744, -0.119799
0.969403, 0.027975, -0.595249, 0.033865, 0.734741, 0.862636, 0.950156, -0.087226
0.969695, 0.036878, -0.581732, 0.061331, 0.791846, 0.829224, 0.935630, -0.075172
0.940332, 0.043625, -0.551542, 0.058636, 0.801167, 0.711481, 0.917915, -0.066911
0.905658, 0.050711, -0.610884, 0.016708, 0.849817, 0.646747, 0.932466, -0.066120
0.886930, 0.047612, -0.716299, -0.059613, 0.902538, 0.629171, 0.955929, -0.087557
0.877585, 0.038429, -0.784616, -0.165875, 0.928655, 0.610663, 0.967623, -0.099751
0.870701, 0.032937, -0.812493, -0.270762, 0.936708, 0.588935, 0.971160, -0.103787
0.872677, 0.030225, -0.821690, -0.353804, 0.938950, 0.586421, 0.971670, -0.101560
0.883847, 0.028692, -0.821761, -0.409491, 0.938752, 0.611227, 0.970304, -0.094014
0.900526, 0.020566, -0.813413, -0.439611, 0.936631, 0.651358, 0.966734, -0.070763
0.912145, 0.018784, -0.792230, -0.445722, 0.930579, 0.677174, 0.959110, 0.018105
0.912199, 0.029119, -0.756902, -0.434238, 0.918046, 0.676739, 0.944800, 0.184958
0.900751, 0.041414, -0.708857, -0.403271, 0.898365, 0.644214, 0.921732, 0.362182
0.882574, 0.063026, -0.659101, -0.374955, 0.877365, 0.602464, 0.894333, 0.498119
0.860568, 0.077199, -0.619249, -0.361808, 0.859933, 0.557297, 0.869042, 0.593602
0.839428, 0.091241, -0.592768, -0.362604, 0.850045, 0.522350, 0.850906, 0.663842
0.821670, 0.105623, -0.580438, -0.367093, 0.846821, 0.497610, 0.839046, 0.714714
0.809209, 0.108904, -0.576557, -0.377384, 0.848098, 0.479568, 0.832121, 0.749726
0.803913, 0.130878, -0.573319, -0.388277, 0.847905, 0.472825, 0.829526, 0.769006
0.802926, 0.168588, -0.559584, -0.385179, 0.843827, 0.481256, 0.819551, 0.767035
0.799993, 0.196784, -0.544207, -0.374630, 0.835787, 0.479358, 0.807981, 0.756670
0.795694, 0.250500, -0.497028, -0.359148, 0.820339, 0.472687, 0.777175, 0.705461
0.787951, 0.292062, -0.459777, -0.335801, 0.797863, 0.440126, 0.746183, 0.628557
0.777241, 0.345183, -0.424546, -0.304632, 0.776079, 0.426849, 0.714612, 0.540750
