-31.444,-36.982,-26.51,4,0.4454,2,0.4454,0.137225333515735,3.17557251908397e-05
-34.364,-36.764,-25.886,4,0.59889,2,0.59889,0.363120342614659,3.17557251908397e-05
-18.566,-50.158,-18.133,5,1.4905,2,4.6161,0.294355617788647,3.17557251908397e-05
-20.073,-37.802,-23.46,5,2.1226,2,2.8001,0.456234223773082,3.17557251908397e-05
-19.977,-38.43,-24.657,5,1.6884,2,1.6295,0.343270174200314,3.17557251908397e-05
-12.069,-48.697,-31.126,5,0.38043,2,0.4522,0.433710154871913,3.17557251908397e-05
-5.7038,-46.996,-19.607,5,0.31923,2,0.31923,0.432408470927572,3.17557251908397e-05
-5.2716,-39.543,-12.213,5,3.6125,2,3.6125,0.0914351084558689,3.17557251908397e-05
-8.0099,-37.286,-16.984,5,2.065,2,2.065,0.203137151570259,3.17557251908397e-05
-10.769,-32.469,-38.197,7,1.4536,3,1.4536,0.497194200589113,6.66010821446139e-05
-15.893,-28.621,-41.591,7,2.3773,3,3.9219,0.30934220756779,6.66010821446139e-05
-15.575,-27.682,-45.767,7,1.2146,3,1.2146,0.494483131273266,6.66010821446139e-05
-15.032,-29.633,-44.471,7,1.1807,3,1.1807,0.408031473084369,6.66010821446139e-05
-13.491,-17.894,-51.897,7,1.1821,3,1.1821,0.404634915959391,6.66010821446139e-05
-13.256,-11.643,-41.039,7,0.48265,3,0.48265,0.342358270493395,6.66010821446139e-05
-11.428,-11.698,-36.141,7,0.39912,3,0.39912,0.161813454769917,6.66010821446139e-05
-12.626,-21.47,-29.934,7,2.3554,3,2.3554,0.450798676310665,6.66010821446139e-05
-12.809,-22.782,-28.5,7,2.8114,3,2.8114,0.410541661344358,6.66010821446139e-05
-25.129,-22.109,-30.759,7,0.74812,3,1.5729,0.229541319292055,6.66010821446139e-05
-18.9,-28.486,-29.412,7,0.36491,3,4.4143,0.472436470530419,6.66010821446139e-05
-20.327,-28.444,-28.387,7,0.86187,3,3.4241,0.421461250236342,6.66010821446139e-05
-25.692,-28.387,-40.506,7,4.0405,3,9.818,0.167914534436148,6.66010821446139e-05
-16.018,-34.709,-41.425,7,0.85161,3,2.0953,0.444066562171421,6.66010821446139e-05
-17.208,-33.068,-41.762,7,0.47461,3,2.9537,0.361957505379067,6.66010821446139e-05
-13.183,-32.905,-41.518,7,0.38966,3,0.38966,0.478172305983128,6.66010821446139e-05
-20.142,-33.507,-52.485,8,2.4468,3,2.4468,0.267257855183713,6.66010821446139e-05
-11.942,-38.722,-39.506,8,1.0737,3,0.52864,0.296958729243048,6.66010821446139e-05
-41.675,-37.84,-45.064,8,0.37747,3,0.37747,0.417000095953096,6.66010821446139e-05
-39.516,-38.238,-44.593,8,0.64837,3,0.64837,0.486127750289689,6.66010821446139e-05
