%eval_id interface v0             fvimm          r0             b              nata           tc             n0             ERROR_TOT      
252      NO_ID      0.9438271605   0.25           6.5            0.1025         0.175          39.83333333    18             4.169601       
253      NO_ID      0.9438271605   0.25           6.5            0.1025         0.175          19.16666667    18             11.172873      
254      NO_ID      0.95           0.25           10.16666667    0.1675         0.225          29.5           18             10.103523      
255      NO_ID      0.95           0.25           2.833333333    0.1675         0.225          29.5           18             6.815075       
256      NO_ID      1.505555556    0.85           6.5            0.1675         0.175          19.16666667    18             30.495545      
257      NO_ID      1.505555556    0.25           6.5            0.1675         0.175          19.16666667    18             9.415265       
258      NO_ID      1.394444444    0.55           6.5            0.1675         0.125          19.16666667    22             12.092651      
259      NO_ID      1.394444444    0.55           6.5            0.0375         0.125          19.16666667    22             105.374472     
260      NO_ID      1.45           0.85           6.5            0.1025         0.175          39.83333333    26             173.75131      
261      NO_ID      1.45           0.85           6.5            0.1025         0.175          39.83333333    18             73.973065      
262      NO_ID      1.184415485    0.1833333333   6.5            0.09527777778  0.175          38.68518519    16.22222222    2.405149       
263      NO_ID      1.18426307     0.1833333333   6.5            0.09527777778  0.175          38.68518519    16.22222222    2.428097       
264      NO_ID      1.003497942    0.25           6.5            0.1025         0.225          39.83333333    18             7.257735       
265      NO_ID      1.003497942    0.25           6.5            0.1025         0.125          39.83333333    18             7.400726       
266      NO_ID      0.9314814815   0.25           6.5            0.1025         0.175          39.83333333    18             4.25752        
267      NO_ID      0.9314814815   0.25           6.5            0.1025         0.175          19.16666667    18             11.270705      
268      NO_ID      1.505555556    0.25           6.5            0.1675         0.175          19.16666667    26             10.227704      
269      NO_ID      1.505555556    0.25           6.5            0.0375         0.175          19.16666667    26             24.811909      
270      NO_ID      0.95           0.85           6.5            0.1675         0.125          29.5           22             12.035885      
271      NO_ID      0.95           0.25           6.5            0.1675         0.125          29.5           22             9.852149       
272      NO_ID      1.394444444    0.55           6.5            0.1025         0.175          19.16666667    26             44.934581      
273      NO_ID      1.394444444    0.55           6.5            0.1025         0.175          19.16666667    18             16.867249      
274      NO_ID      0.95           0.55           10.16666667    0.0375         0.175          29.5           22             99.343129      
275      NO_ID      0.95           0.55           2.833333333    0.0375         0.175          29.5           22             39.990346      
276      NO_ID      1.184440888    0.1833333333   6.5            0.09527777778  0.175          38.68518519    16.22222222    2.382296       
277      NO_ID      1.184390083    0.1833333333   6.5            0.09527777778  0.175          38.68518519    16.22222222    2.393353       
278      NO_ID      0.987037037    0.25           6.5            0.1025         0.225          39.83333333    18             6.902029       
279      NO_ID      0.987037037    0.25           6.5            0.1025         0.125          39.83333333    18             7.570464       
280      NO_ID      0.8944444444   0.25           10.16666667    0.1025         0.175          29.5           18             12.013498      
281      NO_ID      0.8944444444   0.25           2.833333333    0.1025         0.175          29.5           18             9.421158       
282      NO_ID      1.394444444    0.55           6.5            0.1675         0.125          19.16666667    26             14.901912      
283      NO_ID      1.394444444    0.55           6.5            0.1675         0.125          19.16666667    18             11.459445      
284      NO_ID      0.45           0.25           6.5            0.1675         0.175          29.5           22             14.309068      
285      NO_ID      0.45           0.25           6.5            0.0375         0.175          29.5           22             12.030669      
286      NO_ID      1.45           0.55           6.5            0.1675         0.175          19.16666667    22             14.15892       
287      NO_ID      1.45           0.55           6.5            0.0375         0.175          19.16666667    22             341.925426     
288      NO_ID      0.95           0.85           6.5            0.0375         0.175          39.83333333    22             209.051065     
289      NO_ID      0.95           0.25           6.5            0.0375         0.175          39.83333333    22             28.109015      
290      NO_ID      1.184449356    0.1833333333   6.5            0.09527777778  0.175          38.68518519    16.22222222    2.415133       
291      NO_ID      1.184432421    0.1833333333   6.5            0.09527777778  0.175          38.68518519    16.22222222    2.406489       
292      NO_ID      0.9685185185   0.25           6.5            0.1025         0.225          39.83333333    18             6.264145       
293      NO_ID      0.9685185185   0.25           6.5            0.1025         0.125          39.83333333    18             7.841732       
294      NO_ID      1.283333333    0.25           10.16666667    0.1025         0.225          19.16666667    18             16.864341      
295      NO_ID      1.283333333    0.25           2.833333333    0.1025         0.225          19.16666667    18             16.428417      
296      NO_ID      0.95           0.25           6.5            0.1675         0.175          39.83333333    22             6.02096        
297      NO_ID      0.95           0.25           6.5            0.1675         0.175          19.16666667    22             10.347229      
298      NO_ID      0.95           0.55           6.5            0.1675         0.125          39.83333333    18             12.362334      
299      NO_ID      0.95           0.55           6.5            0.1675         0.125          19.16666667    18             14.22189       
300      NO_ID      1.616666667    0.85           6.5            0.1025         0.175          19.16666667    26             200.534553     
301      NO_ID      1.616666667    0.25           6.5            0.1025         0.175          19.16666667    26             14.525428      
302      NO_ID      1.184443711    0.1833333333   6.5            0.09527777778  0.175          38.68518519    16.22222222    2.388957       
303      NO_ID      1.184438066    0.1833333333   6.5            0.09527777778  0.175          38.68518519    16.22222222    2.423258       
304      NO_ID      0.9561728395   0.25           10.16666667    0.1025         0.175          39.83333333    18             10.477072      
305      NO_ID      0.9561728395   0.25           2.833333333    0.1025         0.175          39.83333333    18             7.790956       
306      NO_ID      1.616666667    0.25           6.5            0.1025         0.225          19.16666667    18             11.637295      
